debug: Token file: python.token
debug: Read dummy DCAP token
debug: enclave created:
debug:     base:           0x0000000000000000
debug:     size:           0x0000000040000000
debug:     misc_select:    0x00000000
debug:     attr.flags:     0x0000000000000005
debug:     attr.xfrm:      0x00000000000000e7
debug:     ssa_frame_size: 4
debug:     isv_prod_id:    0x00000000
debug:     isv_svn:        0x00000000
debug: adding pages to enclave: 0x3fef5000-0x40000000 [REG:R--] (manifest) measured
[P1:T4:python3.8] debug: Creating pipe: pipe.srv:5bd3e5c3e14930255068c51e7814941474525cc288e71e7c8193ce0a5db6dd3d
[P1:T4:python3.8] warning: Ignoring FUTEX_CLOCK_REALTIME flag
[P1:T4:python3.8] warning: Unsupported system call 435
[P1:T4:python3.8] debug: Creating pipe: pipe.srv:35aa67683ef1ae25050c5ac9f1f2dde288c4f99492f7ce86597443a70757982e
[P1:T4:python3.8] warning: Ignoring FUTEX_CLOCK_REALTIME flag
[P1:T4:python3.8] warning: Unsupported system call 435
[P1:T4:python3.8] debug: Creating pipe: pipe.srv:052b4c37b1750a03e5b5a6154bf2378a090a15117743eb1a7a8d2e26c7e69c00
[P1:T4:python3.8] warning: Ignoring FUTEX_CLOCK_REALTIME flag
[P1:T4:python3.8] warning: Unsupported system call 435
[P1:T4:python3.8] debug: Creating pipe: pipe.srv:c038c826a132eb7c1ff45c5704a7a109fe36888aecd2e4520d021e2d99791e45
[P1:T4:python3.8] warning: Ignoring FUTEX_CLOCK_REALTIME flag
[P1:T4:python3.8] warning: Unsupported system call 435
[P1:T4:python3.8] debug: Creating pipe: pipe.srv:916aae967a9b6e8c6986f3727419e1cba029622b8102b340591890178e7f6204
[P1:T4:python3.8] warning: Ignoring FUTEX_CLOCK_REALTIME flag
[P1:T4:python3.8] warning: Unsupported system call 435
[P1:T4:python3.8] debug: Creating pipe: pipe.srv:56f4e9673178d6a18ef6384be6a3f728bf61ee2634c82a9c6bf6a42448d23fea
[P1:T4:python3.8] warning: Ignoring FUTEX_CLOCK_REALTIME flag
[P1:T4:python3.8] warning: Unsupported system call 435
[P1:T4:python3.8] debug: Creating pipe: pipe.srv:26e26925f53a4e7f161813e8699730e68b202aacf3733fd8fbd3282c1e2ce736
[P1:T4:python3.8] warning: Ignoring FUTEX_CLOCK_REALTIME flag
[P1:T4:python3.8] warning: Unsupported system call 435
[P1:T4:python3.8] debug: Creating pipe: pipe.srv:90201fb945aa0f5fc114c6190fc57f3866b3a7a0e67d7c6baa4191f0cd83b1ba
[P1:T4:python3.8] warning: Ignoring FUTEX_CLOCK_REALTIME flag
[P1:T4:python3.8] warning: Unsupported system call 435
[P1:T4:python3.8] debug: Creating pipe: pipe.srv:537696575c00b1f7db7064e597c3d5677bc77a5e74b5b46ad022422e532eb297
[P1:T4:python3.8] warning: Ignoring FUTEX_CLOCK_REALTIME flag
[P1:T4:python3.8] warning: Unsupported system call 435
[P1:T4:python3.8] debug: Creating pipe: pipe.srv:251e4a80476e77d99f2e59086b3ae30bc496f2d439cf0cb15ae3b541bcd2f309
[P1:T4:python3.8] warning: Ignoring FUTEX_CLOCK_REALTIME flag
[P1:T4:python3.8] warning: Unsupported system call 435
[P1:T4:python3.8] debug: Creating pipe: pipe.srv:785750ebc79c1ea1a168950bf5eb625e0f2470d62c04016028c70f7778fbdc17
[P1:T4:python3.8] warning: Ignoring FUTEX_CLOCK_REALTIME flag
[P1:T4:python3.8] warning: Unsupported system call 435
[P1:T4:python3.8] debug: Creating pipe: pipe.srv:a3653359e1bfbf2dfda76a6a23e3cbf1f49f0b6db60fe3d1b32c25c5f27eef9e
[P1:T4:python3.8] warning: Ignoring FUTEX_CLOCK_REALTIME flag
sleeping since 0 seconds
sleeping since 1 seconds
sleeping since 2 seconds
sleeping since 3 seconds
sleeping since 4 seconds
sleeping since 5 seconds
sleeping since 6 seconds
sleeping since 7 seconds
sleeping since 8 seconds
sleeping since 9 seconds
sleeping since 10 seconds
sleeping since 11 seconds
sleeping since 12 seconds
sleeping since 13 seconds
sleeping since 14 seconds
sleeping since 15 seconds
sleeping since 16 seconds
sleeping since 17 seconds
sleeping since 18 seconds
sleeping since 19 seconds
sleeping since 20 seconds
sleeping since 21 seconds
sleeping since 22 seconds
sleeping since 23 seconds
sleeping since 24 seconds
sleeping since 25 seconds
sleeping since 26 seconds
sleeping since 27 seconds
sleeping since 28 seconds
sleeping since 29 seconds
sleeping since 30 seconds
sleeping since 31 seconds
sleeping since 32 seconds
sleeping since 33 seconds
sleeping since 34 seconds
sleeping since 35 seconds
sleeping since 36 seconds
sleeping since 37 seconds
sleeping since 38 seconds
sleeping since 39 seconds
sleeping since 40 seconds
sleeping since 41 seconds
sleeping since 42 seconds
sleeping since 43 seconds
sleeping since 44 seconds
sleeping since 45 seconds
sleeping since 46 seconds
sleeping since 47 seconds
sleeping since 48 seconds
sleeping since 49 seconds
sleeping since 50 seconds
sleeping since 51 seconds
sleeping since 52 seconds
sleeping since 53 seconds
sleeping since 54 seconds
sleeping since 55 seconds
sleeping since 56 seconds
sleeping since 57 seconds
sleeping since 58 seconds
sleeping since 59 seconds
sleeping since 60 seconds
sleeping since 61 seconds
sleeping since 62 seconds
sleeping since 63 seconds
sleeping since 64 seconds
sleeping since 65 seconds
sleeping since 66 seconds
sleeping since 67 seconds
sleeping since 68 seconds
sleeping since 69 seconds
sleeping since 70 seconds
sleeping since 71 seconds
sleeping since 72 seconds
sleeping since 73 seconds
sleeping since 74 seconds
sleeping since 75 seconds
sleeping since 76 seconds
sleeping since 77 seconds
sleeping since 78 seconds
sleeping since 79 seconds
sleeping since 80 seconds
sleeping since 81 seconds
sleeping since 82 seconds
sleeping since 83 seconds
sleeping since 84 seconds
sleeping since 85 seconds
sleeping since 86 seconds
sleeping since 87 seconds
sleeping since 88 seconds
sleeping since 89 seconds
sleeping since 90 seconds
sleeping since 91 seconds
sleeping since 92 seconds
sleeping since 93 seconds
sleeping since 94 seconds
sleeping since 95 seconds
sleeping since 96 seconds
sleeping since 97 seconds
sleeping since 98 seconds
sleeping since 99 seconds
sleeping since 100 seconds
sleeping since 101 seconds
sleeping since 102 seconds
sleeping since 103 seconds
sleeping since 104 seconds
sleeping since 105 seconds
sleeping since 106 seconds
sleeping since 107 seconds
sleeping since 108 seconds
sleeping since 109 seconds
sleeping since 110 seconds
sleeping since 111 seconds
sleeping since 112 seconds
sleeping since 113 seconds
sleeping since 114 seconds
sleeping since 115 seconds
sleeping since 116 seconds
sleeping since 117 seconds
sleeping since 118 seconds
sleeping since 119 seconds
sleeping since 120 seconds
sleeping since 121 seconds
sleeping since 122 seconds
sleeping since 123 seconds
sleeping since 124 seconds
sleeping since 125 seconds
sleeping since 126 seconds
sleeping since 127 seconds
sleeping since 128 seconds
sleeping since 129 seconds
sleeping since 130 seconds
sleeping since 131 seconds
sleeping since 132 seconds
sleeping since 133 seconds
sleeping since 134 seconds
sleeping since 135 seconds
sleeping since 136 seconds
sleeping since 137 seconds
sleeping since 138 seconds
sleeping since 139 seconds
sleeping since 140 seconds
sleeping since 141 seconds
sleeping since 142 seconds
sleeping since 143 seconds
sleeping since 144 seconds
sleeping since 145 seconds
sleeping since 146 seconds
sleeping since 147 seconds
sleeping since 148 seconds
sleeping since 149 seconds
sleeping since 150 seconds
sleeping since 151 seconds
sleeping since 152 seconds
sleeping since 153 seconds
sleeping since 154 seconds
sleeping since 155 seconds
sleeping since 156 seconds
sleeping since 157 seconds
sleeping since 158 seconds
sleeping since 159 seconds
sleeping since 160 seconds
sleeping since 161 seconds
sleeping since 162 seconds
sleeping since 163 seconds
sleeping since 164 seconds
sleeping since 165 seconds
sleeping since 166 seconds
sleeping since 167 seconds
sleeping since 168 seconds
sleeping since 169 seconds
sleeping since 170 seconds
sleeping since 171 seconds
sleeping since 172 seconds
sleeping since 173 seconds
sleeping since 174 seconds
sleeping since 175 seconds
sleeping since 176 seconds
sleeping since 177 seconds
sleeping since 178 seconds
sleeping since 179 seconds
sleeping since 180 seconds
sleeping since 181 seconds
sleeping since 182 seconds
sleeping since 183 seconds
sleeping since 184 seconds
sleeping since 185 seconds
sleeping since 186 seconds
sleeping since 187 seconds
sleeping since 188 seconds
sleeping since 189 seconds
sleeping since 190 seconds
sleeping since 191 seconds
sleeping since 192 seconds
sleeping since 193 seconds
sleeping since 194 seconds
sleeping since 195 seconds
sleeping since 196 seconds
sleeping since 197 seconds
sleeping since 198 seconds
sleeping since 199 seconds
sleeping since 200 seconds
sleeping since 201 seconds
sleeping since 202 seconds
sleeping since 203 seconds
sleeping since 204 seconds
sleeping since 205 seconds
sleeping since 206 seconds
sleeping since 207 seconds
sleeping since 208 seconds
sleeping since 209 seconds
sleeping since 210 seconds
sleeping since 211 seconds
sleeping since 212 seconds
sleeping since 213 seconds
